자치구,대여소명,기준년월,대여건수,반납건수
노원구,1664. 노해근린공원내,202306,719,715
노원구,1665. 양지근린공원앞,202306,1823,1387
노원구,1666. 노원소방서인근,202306,1233,990
노원구,1667. 중계중학교,202306,2622,2535
노원구,1668. 중계역 6번출구,202306,3249,3392
노원구,1669. 중계역 3번출구,202306,3107,3045
노원구,1670. 노원경찰서교차로,202306,2411,2262
노원구,1671. 인덕대학교,202306,1312,1481
노원구,1672. 상계동수락리버시티,202306,909,875
노원구,1674. 서울북부고용센터앞,202306,4162,4262
노원구,1675. 월계문화체육센터,202306,328,260
노원구,1677. 육군사관학교  앞,202306,3109,3381
노원구,1678. 성서대학교 밀알관,202306,682,591
노원구,1679. 삼육대 도서관,202306,627,403
노원구,1680. 삼육대 제3과학관,202306,138,59
노원구,1681. 현대6차 아파트,202306,2024,1696
노원구,1682. 중계종합사회복지관 교차로,202306,900,884
노원구,1683. 노원문화예술회관,202306,2914,2886
노원구,1684. 태릉입구역 5번출구,202306,5368,5306
노원구,1685. 불암고등학교 앞 횡단보도,202306,2151,2121
노원구,1686. 상계주공10단지 종합상가 앞,202306,383,394
노원구,1688. 마들역 7번출구,202306,2640,2629
노원구,1689. 마들역 3번출구,202306,2618,2628
노원구,1690. 도봉운전면허시험장 버스정류장 옆,202306,2761,2763
노원구,1691. 노원정보도서관,202306,2450,2442
노원구,1692. 온곡초교 교차로,202306,3050,2020
노원구,1693. 원자력 병원,202306,747,443
노원구,1696.수락리버시티4단지,202306,935,938
노원구,1697.상계주공2단지 219동,202306,1941,1880
노원구,2901.공릉동풍림아파트 101동,202306,2010,2061
노원구,2902.공릉풍림아파트 108동,202306,1501,1495
노원구,2903.월계초안아파트 1단지,202306,762,763
노원구,2904.중계3차청구아파트,202306,1904,1890
노원구,2907. 월계중학교,202306,522,171
노원구,2908. 광운대학교 중앙도서관,202306,2620,2616
노원구,2909. 석계역 3번 출구,202306,2404,2462
노원구,2910.도깨비시장,202306,3174,3481
노원구,2911.상계역중앙시장,202306,1823,1796
노원구,2912.대진고등학교,202306,2482,2153
노원구,2913.상계8동 주민센터,202306,2811,3058
노원구,2914.서울과학기술대학교(미래관),202306,899,993
노원구,2915.서울과학기술대학교(어학교육원),202306,3256,2870
노원구,2917.신창중학교 후문 맞은편 버스정류장,202306,1308,1388
노원구,2919.등나무 근린공원(시립북서울미술관 앞) ,202306,5146,5429
노원구,2920.상계중학교(당현2교사거리),202306,1326,1267
노원구,2921.중계역 2번출구,202306,3931,4319
노원구,4002. 상계주공 14단지 상가 앞,202306,1276,1312
노원구,4003. 상계초교 입구 교차로 명주빌딩 앞,202306,2448,2471
노원구,4004. 당고개입구오거리 당현천변,202306,2015,2007
노원구,4005. 중계2차 한화꿈에그린 101동 인근,202306,1558,1482
노원구,4007. 노원 을지대학교 병원,202306,3003,3415
노원구,4008. 하계 어린이 공원,202306,2688,2711
노원구,4009. 월계프라자,202306,947,414
노원구,4011. 월계 센트럴 아이파크,202306,1518,1987
노원구,4013. 중계 롯데마트,202306,2675,2408
노원구,4014. 당고개역 3번 출구,202306,1108,1097
노원구,4016. 노원 마들스타디움,202306,1629,1658
노원구,4017. 월계 청백1단지 아파트 정류장,202306,651,250
노원구,4018. 상계주공15단지 버스정류소,202306,2158,2144
노원구,4019. 상계주공10단지 버스정류소,202306,3622,3624
노원구,4020. 중계동 성모빌딩 앞 ,202306,2647,2656
노원구,4021. 중계본동 입구,202306,347,134
노원구,4023. 월계역 1번 출구,202306,1333,1632
노원구,4024. 꿈의숲 SK뷰 아파트,202306,2152,2135
노원구,4025. 한천교 동편,202306,1375,1628
노원구,4026. 상계주공1단지아파트,202306,2121,2055
노원구,4027. 한내 행복발전소 옆,202306,3936,4090
노원구,4028. 한일유앤아이아파트 105동 인근,202306,1566,1408
노원구,4029. 청소년수련관 후문,202306,6124,6513
노원구,4031. 청암예술학교 앞,202306,2160,2053
노원구,4032. 은행사거리 성모빌딩 앞,202306,2092,2062
노원구,4033. 녹천역 4번 출구 옆,202306,691,759
노원구,4035. 휴플러스 수락한신아파트 101동 앞,202306,955,878
노원구,4036. 하계역 6번출구,202306,2834,3000
노원구,4037. 물넘이교,202306,3550,3355
노원구,4039. 서울시 북부여성발전센터,202306,1263,1228
노원구,4040. 공릉로 26길,202306,1491,1593
노원구,4041. 공릉역3번출구,202306,3002,3384
노원구,4042. 상계문화정보도서관,202306,1177,1185
노원구,4043. 상계주공13단지 1301동,202306,395,353
노원구,4044. 공릉산 백세문 입구,202306,311,251
노원구,4045. 은하수 공원,202306,822,907
노원구,5301. 상계주공1단지 버스정류장 옆(대원빌딩 앞),202306,3440,3479
노원구,5305. 대륜E&S 서울지사 앞,202306,870,928
노원구,5306. 동신아파트 후문 옆,202306,5707,6107
노원구,5308. 상계신동아아파트,202306,340,157
노원구,5309. 월계 롯데캐슬아파트 뒤,202306,841,974
노원구,5310. 목련아파트,202306,1382,1185
노원구,5311. 주공601동 상가 노원지하보도 앞,202306,2999,3053
노원구,5313. 중계주공2단지 앞,202306,1131,1131
노원구,5314. 월계1동주민센터 앞,202306,1356,1354
노원구,5315. 당고개역 앞,202306,453,425
노원구,5317. 공릉동 신도1차 아파트 뒤,202306,1584,1799
노원구,5318. 극동의 푸른별 아파트 뒤(중계4동주민센터 앞),202306,1117,1062
노원구,5319. 연해피빌 앞,202306,1794,1848
노원구,5320. 한국스포츠정책과학원 앞,202306,318,214
노원구,5321.불암아파트 앞,202306,1311,1313
노원구,5322.노원성당 앞,202306,733,731
도봉구,1702. 녹천역 1번출구 앞,202306,945,1058
도봉구,1703. 도봉산광역환승센터앞 ,202306,403,393
도봉구,1705. 도봉구청 정문앞,202306,1924,2067
도봉구,1706. 방학동우체국 건너편,202306,1349,1359
도봉구,1707. 도봉구민회관,202306,2072,1984
도봉구,1708. 도봉보건소사거리,202306,2293,2314
도봉구,1709. 쌍문역4번출구 주변,202306,1485,1415
도봉구,1713. 쌍문동 이안아파트 앞,202306,741,233
도봉구,1714. 도봉문화정보도서관 삼거리,202306,340,119
도봉구,1716. 창동역 1번출구 건너편,202306,1178,1165
도봉구,1717. 시립창동운동장 입구,202306,499,434
도봉구,1719. 신도봉사거리 버스정류장,202306,1199,1209
도봉구,1720. 도봉구청 옆(중랑천변),202306,2423,2438
도봉구,1721. 창동역 2번출구 ,202306,5344,6203
도봉구,1722. 창동청소년수련관,202306,1369,1303
도봉구,1723. 방학동학마을도서관,202306,722,720
도봉구,1725. 창1동주민센터,202306,971,1028
도봉구,1726. 삼익세라믹아파트교차로,202306,1604,1565
도봉구,1727. 서울도봉초등학교인근,202306,990,971
도봉구,1728. 서울북부지방법원,202306,461,378
도봉구,1729. 도봉한신아파트 버스정류장,202306,1478,1488
도봉구,1730. 도봉산역 교차로 앞,202306,421,432
도봉구,1731. 도봉고등학교 맞은편,202306,271,211
도봉구,1732. 방학역사거리,202306,894,1059
도봉구,1733. 방학사거리 (봄마당 앞),202306,1008,1034
도봉구,1734. 쌍문현대1차아파트 108동 앞,202306,1167,944
도봉구,"1735. 도봉역 1,2번 출구사이 건너편",202306,1513,1452
도봉구,1736. 버스정류장 앞,202306,844,629
도봉구,1737. 신창시장,202306,2431,2751
도봉구,1738. 창동주공17단지 상가앞,202306,2361,2423
도봉구,1741. 제일강산수산입구,202306,1804,1651
도봉구,1742. 북한산 코오롱 하늘채,202306,3138,3212
도봉구,1743.창동19단지아파트 관리사무소앞,202306,1663,1608
도봉구,1744.도봉소방서 옆,202306,2983,2977
도봉구,1748. 방학역 1번출구,202306,789,882
도봉구,1749. ESA아파트 상가 앞,202306,1972,2104
도봉구,1750. 창포원 남쪽 입구,202306,1080,1209
도봉구,1751. 창원초등학교 교차로,202306,1244,1189
도봉구,1752. 창동 주공 4단지 입구 옆,202306,1241,1326
도봉구,1754. 창동시장입구 사거리,202306,1222,1202
도봉구,1756.서울북부광역등기국,202306,360,344
도봉구,1759.서울북부지방법원 앞,202306,857,907
도봉구,1761.방학중학교 앞,202306,506,439
도봉구,1762.북한산 한신휴플러스APT앞,202306,2721,2557
도봉구,1765.쌍문역 1번출구 주변,202306,1540,1477
도봉구,1767.방학초등학교 앞,202306,2011,2304
도봉구,1768.신동아타워 버스정류소,202306,676,680
도봉구,1770.도봉한신아파트 주변,202306,1253,1269
도봉구,1771.성원APT버스정류소,202306,1082,968
도봉구,1772.시립도봉노인복지관 버스정류소,202306,1019,991
도봉구,1774.정의여중고 버스정류소,202306,728,721
도봉구,1775.신원리베르텔 앞,202306,1171,1186
도봉구,4054. 창동한신아파트 버스정류소,202306,1137,909
도봉구,4058. 다락원체육공원 전망대 입구,202306,744,737
도봉구,4062. 평화도봉공원 주변,202306,1419,1504
도봉구,4064. 신창아파트 입구 앞,202306,598,595
도봉구,4065. 창동역 1번출구 앞,202306,5164,5274
도봉구,4073.방아골종합사회복지관,202306,1129,1062
도봉구,4074. 도봉구육아종합지원센터(창동),202306,1299,1554
도봉구,4076. 도봉통합복지센터 뒤 중랑천 변,202306,2688,3099
도봉구,4077. 도봉제1교,202306,2531,2982
도봉구,4078. 원당공원 앞,202306,1795,1832
도봉구,4080. 창동주공19단지앞 ,202306,1947,1953
도봉구,4083.도봉아이나라도서관 앞,202306,1735,1723
도봉구,4084. 도봉동실내스포츠센터,202306,952,924
도봉구,4086. 도봉로 534,202306,568,438
도봉구,4087. 우이교 교차로,202306,2514,2513
도봉구,4088. 김근태도서관,202306,396,270
도봉구,4089. 동부센트레빌 앞,202306,1551,1771
도봉구,4090. 녹천교 앞 사거리,202306,1447,1453
도봉구,4091. 방학역2번출구,202306,1333,1384
도봉구,4092. 도봉경찰서 교차로,202306,1599,1671
도봉구,4094.도봉여성센터,202306,414,444
동대문구,4102. 휘경1동주민센터 앞,202306,1331,1315
동대문구,4103. 휘경sk뷰아파트 앞,202306,872,828
동대문구,4104. 외대앞역 교차로,202306,3554,3553
동대문구,4105. 서울교통공사사거리 교통섬,202306,1439,1558
동대문구,4107. 장안동근린공원 입구,202306,1376,1438
동대문구,4108. 답십리파크자이아파트 앞,202306,3813,4427
동대문구,4110. 용두롯데캐슬리치아파트 앞,202306,2045,1918
동대문구,4113. 한국국방연구원 앞,202306,1726,1830
동대문구,4114. 휘경여중고삼거리,202306,1996,2366
동대문구,4116. 이문e편한세상아파트 앞,202306,919,1074
동대문구,4117. 휘경119안전센터 앞,202306,1474,1409
동대문구,4121. 서울문화재단 앞,202306,2393,2445
동대문구,4122. 청계9가교차로 앞,202306,3958,4124
동대문구,4123. 배봉초교 교차로,202306,1446,1493
동대문구,4125. 회기역 2-①번출구,202306,3454,3499
동대문구,4128.  종암초등학교 뒤(새울센스빌),202306,592,580
동대문구,4131. 베네스트 오피스텔 앞,202306,971,872
동대문구,4132. 이문삼익아파트 앞,202306,408,447
동대문구,4133.래미안허브리츠아파트 앞,202306,828,812
동대문구,4134. 제기동 현대아파트 앞,202306,589,562
동대문구,600. 휘경2동 주민센터,202306,505,471
동대문구,601. 용신동주민센터,202306,1170,1273
동대문구,602. 장안동 사거리,202306,5642,6166
동대문구,605. 신설동역8번출구,202306,2040,2091
동대문구,606. 휘경공고앞,202306,721,802
동대문구,607. 신이문역 2번출구,202306,873,1122
동대문구,608. 전농삼성아파트,202306,372,368
동대문구,609. 제기2교,202306,2366,2478
동대문구,610. 동대문중 교차로,202306,1781,1759
동대문구,612. 시립동부병원 앞 사거리,202306,3605,3657
동대문구,613. 신설동역 10번출구 앞,202306,3237,3356
동대문구,614. 용두동 사거리,202306,3667,3656
동대문구,615. 용두동 래미안허브리츠아파트 앞,202306,1914,1880
동대문구,616. 서울시립대 앞,202306,480,194
동대문구,617. 청솔우성아파트 앞,202306,2055,2401
동대문구,621. 동대문중학교 옆,202306,781,642
동대문구,622. 전농사거리 교통섬,202306,1799,1963
동대문구,623. 서울시립대 정문 앞,202306,2759,1822
동대문구,624. 전농동 동아아파트 앞,202306,2007,2398
동대문구,626. 군자교 서측 녹지대,202306,2564,2543
동대문구,627. 장안동삼거리 교통섬,202306,1804,1818
동대문구,628. 휘봉고등학교 앞,202306,1560,1648
동대문구,630. 동대문구 보건소,202306,3303,3577
동대문구,631. 답십리역 1번출구,202306,5611,5786
동대문구,633. 청량리 기업은행 앞,202306,4926,5295
동대문구,634. 외국어대 정문 앞,202306,4905,4907
동대문구,635. 시조사 앞,202306,2595,2524
동대문구,636. 세종대왕기념관 교차로,202306,843,897
동대문구,637. KAIST 경영대학 앞,202306,1918,1498
동대문구,638. 서울시립대 정보기술관,202306,1126,906
동대문구,639. 서울시립대 후문,202306,1175,747
동대문구,640. 동대문경찰서 교차로,202306,1586,1715
동대문구,641. 용두역 4번출구,202306,3588,3641
동대문구,642. 신답역 사거리,202306,2443,2462
동대문구,643. 동대문구민체육센터 (육교아래),202306,3047,3441
동대문구,646. 장한평역 1번출구,202306,6869,8477
동대문구,647. 신이문역 1번출구,202306,1588,1658
동대문구,648. 장안동위더스빌옆,202306,4490,4527
동대문구,650. 중랑교사거리,202306,1893,1648
동대문구,652. 답십리 래미안엘파인아파트 입구,202306,987,1039
동대문구,654. 전농동 텃골공원,202306,1215,969
동대문구,656. 영휘원 교차로,202306,1362,1482
동대문구,657. 동대문롯데캐슬아파트 앞,202306,2460,2482
동대문구,659. 제기역1번출구,202306,3693,3642
동대문구,660. 동의보감타워,202306,2949,3002
동대문구,661. 경희대학교 청운관,202306,1975,1952
동대문구,664. 서울시립대 건설공학관,202306,832,812
동대문구,665.이문동 쌍용아파트 정문,202306,1381,1564
동대문구,666.이문대성유니드아파트 앞,202306,1146,1189
동대문구,667.청량차도 육교 밑,202306,991,651
동대문구,668.서울축산농협(장안지점),202306,4681,5261
동대문구,669.청계한신휴플러스앞 삼거리,202306,1861,2040
동대문구,670.삼육서울병원 버스정류장,202306,4065,4109
동대문구,671.대광빌딩,202306,935,953
동대문구,672.대광고등학교,202306,1438,1509
동대문구,673.안암골벽산아파트(후문),202306,1512,1410
동대문구,674.고대앞사거리 교통섬,202306,2093,1926
동대문구,676.FITI시험연구원 앞,202306,1004,1056
동대문구,678.장안힐스테이트(아) 앞,202306,3293,3520
동대문구,679.전농SK아파트 앞,202306,603,519
동대문구,681.서울특별시 동부교육지원청(육교),202306,400,374
동작구,2002. 노들역 1번출구,202306,5370,5691
동작구,2003. 사육신공원앞,202306,1792,1833
동작구,2007. 유한양행앞,202306,2097,2154
동작구,2008. 노량진근린공원 대방공원,202306,894,528
동작구,2009. 보라매역 8번출구,202306,1452,1489
동작구,2012. 대림사거리(동작상떼빌아파트),202306,1575,1569
동작구,2013. 장승배기역 5번출구,202306,2331,2156
동작구,2015. 신대방삼거리역 6번출구쪽,202306,3553,3840
동작구,2020. 장승배기역2번출구뒷편쪽,202306,1140,1133
동작구,2024. 상도역 1번출구,202306,732,658
동작구,2025. 흑석역 1번출구,202306,3276,3664
동작구,2026. 흑석역 4번출구,202306,707,720
동작구,2027. 중앙대학교 정문 1,202306,943,1020
동작구,2032. 이수역 11번출구쪽,202306,2477,2832
동작구,2033. 사당동 아르테스 웨딩앞,202306,1504,1594
동작구,2034. 사당역 7번출구쪽,202306,1093,1142
동작구,2036. 정금마을 마을버스정류장,202306,993,1032
동작구,2037. 동작역 5번출구 동작주차공원,202306,1012,989
동작구,2038. 동작역 7번출구,202306,378,360
동작구,2040. 비계 버스정류소,202306,241,229
동작구,2041. 사당중학교 버스정류소,202306,256,236
동작구,2048. 삼일초등학교 인근,202306,506,487
동작구,2050. 노량진역 5번출구,202306,4277,4876
동작구,2054. 삼익아파트,202306,1987,2012
동작구,2056. 동작구민 체육센터,202306,1993,1812
동작구,2057. 상도 아이파크 아파트,202306,565,267
동작구,2058. 동작경찰서,202306,3545,4076
동작구,2059. 보라매공원 정문,202306,2103,2178
동작구,2060. 남성역3번출구 뒤,202306,1893,2141
동작구,2061. 한강 현대아파트 건너편,202306,63,33
동작구,2062. 사당새마을금고,202306,497,489
동작구,2064. 흑석한강푸르지오 106동앞,202306,72,52
동작구,2065. 서울시여성가족재단,202306,717,712
동작구,2066. 양문교회 앞,202306,1556,1601
동작구,2067. 보라매역?동작세무서 버스정류장(강남중학교방면),202306,2506,2555
동작구,2068. 총신대 앞(육교),202306,119,92
동작구,2069. 숭실대 입구역3번 출구 앞,202306,753,612
동작구,2070. 노량진역 2번 출구 앞,202306,2414,2695
동작구,2071. 대림아파트 후문 상가 옆,202306,482,159
동작구,2077.노들역 3번출구,202306,1673,1802
동작구,2078.흑석 아크로리버하임(103동),202306,204,77
동작구,2079.중앙대학교 중앙광장,202306,249,243
동작구,2080. 대방지하보도(대방동경남아너스빌아파트),202306,2373,2435
동작구,2082.7호선 이수역7번출구,202306,1361,1358
동작구,2083.흑석롯데캐슬에듀포레(107동),202306,618,602
동작구,2084.e편한세상 상도노빌리티 앞,202306,1201,925
동작구,2085.강남중학교 앞,202306,1669,1631
동작구,2086.삼일수영장 앞,202306,1338,1129
동작구,2088.상도중앙하이츠빌 입구,202306,579,521
동작구,2089.사당역10번출구(금강빌딩),202306,1653,1880
동작구,2090.기아자동차 사당점 앞,202306,1799,1819
동작구,2091. 이수역9번출구,202306,1566,1548
동작구,2092.흑석한강푸르지오(110동),202306,185,18
동작구,2093.상도SH빌아파트 입구,202306,197,53
동작구,2094.숭실대학교(중문) ,202306,297,68
동작구,2095.경문고등학교 앞,202306,1194,1333
동작구,2096.서울특별시 동작관악교육지원청,202306,130,32
동작구,237. 보라매 두산위브 건너편,202306,2368,2442
동작구,4152. 상도효성해링턴플레이스,202306,776,529
동작구,4153. 흑석동효사정앞,202306,252,218
동작구,4158. 노량진근린공원,202306,454,170
동작구,4162. 노량진1동 청소년독서실,202306,509,125
동작구,4167. 구로교 아래,202306,2492,1978
동작구,4169. 신대방삼거리,202306,2957,3077
동작구,4171. 우성아파트 앞,202306,3871,4501
동작구,4173. 중대후문 마을버스정류장,202306,798,785
동작구,4175. 대방역2번출구,202306,1717,1765
동작구,4177. 롯데캐슬 101동 앞,202306,359,312
동작구,4178. 이수성결교회 옆,202306,181,170
동작구,4179. 보라매병원역 1번출구,202306,6387,6593
동작구,4180. 흑석동주민센터 입구,202306,368,398
동작구,4181. 보라매공원역 2번출구,202306,1527,1535
마포구,102. 망원역 1번출구 앞,202306,4720,4754
마포구,103. 망원역 2번출구 앞,202306,4255,4330
마포구,104. 합정역 1번출구 앞,202306,2186,1945
마포구,105. 합정역 5번출구 앞,202306,1342,1288
마포구,106. 합정역 7번출구 앞,202306,4198,4192
마포구,107. 신한은행 서교동지점,202306,2605,2813
마포구,108. 서교동 사거리,202306,2477,2492
마포구,109. 제일빌딩 앞,202306,1879,1873
마포구,111. 상수역 2번출구 앞,202306,1293,1292
마포구,112. 극동방송국 앞,202306,1687,1674
마포구,113. 홍대입구역 2번출구 앞,202306,6543,8130
마포구,114. 홍대입구역 8번출구 앞,202306,2959,2990
마포구,118. 광흥창역 2번출구 앞,202306,871,855
마포구,119. 서강나루 공원,202306,2194,2211
마포구,120. 신수동 사거리,202306,548,554
마포구,121. 마포소방서 앞,202306,1041,1041
마포구,122. 신성기사식당 앞,202306,957,971
마포구,124. 서강대 정문 건너편,202306,1052,1030
마포구,125. 서강대 남문 옆,202306,1186,1182
마포구,126. 서강대 후문 옆,202306,1294,1299
마포구,127. 현대벤처빌 앞,202306,343,312
마포구,129. 신촌역(2호선) 6번출구 옆,202306,1067,1068
마포구,130. 신촌역(2호선) 7번출구 앞,202306,2836,2826
마포구,142. 아현역 4번출구 앞,202306,838,801
마포구,143. 공덕역 2번출구,202306,1414,1629
마포구,144. 공덕역 8번출구,202306,3777,4086
마포구,145. 공덕역 5번출구,202306,1686,1883
마포구,146. 마포역 2번출구 뒤,202306,4452,4723
마포구,147. 마포역 4번출구 뒤,202306,4326,4579
마포구,148. 용강동 주민센터 앞,202306,2331,2388
마포구,150. 서강대역 2번출구 앞,202306,1673,1672
마포구,153. 성산2교 사거리,202306,2796,2813
마포구,154. 마포구청역 ,202306,3882,4180
마포구,155. 가좌역1 번출구 앞,202306,1536,1469
마포구,156. 서울서부지방법원 앞,202306,1387,1445
마포구,157. 애오개역 4번출구 앞,202306,2559,2670
마포구,181. 망원초록길 입구,202306,1644,1642
마포구,182. 망원2빗물펌프장 앞,202306,1533,1439
마포구,183. 하늘채코오롱아파트 건너편,202306,3569,3222
마포구,184. 7번가피자 서교망원점,202306,3825,3914
마포구,185. 마포 신수공원 앞,202306,1213,1157
마포구,186. 월드컵공원,202306,2997,2914
마포구,199. 서울 월드컵 경기장,202306,1397,808
마포구,3002.벽산상암스마트큐브 ,202306,4306,4440
마포구,3003.래미안신공덕3차아파트,202306,111,93
마포구,3005.마포구청 청사내,202306,416,415
마포구,3006. 상암월드컵파크5단지(상암중학교),202306,757,765
마포구,3007.MBC 앞,202306,1011,1024
마포구,3008.DMC역7번출구,202306,829,650
마포구,3009.서교동사거리(신),202306,2468,2678
마포구,3010.홍대입구역 3번출구,202306,5348,5427
마포구,400. 상암한화오벨리스크 1차 앞,202306,1721,1727
마포구,401. 상암월드컵파크 10단지 앞,202306,1557,1552
마포구,402. 상암월드컵파크 9단지 앞,202306,954,950
마포구,403. 부엉이공원 앞,202306,999,734
마포구,405. DMC빌 앞,202306,875,874
마포구,406. 상암월드컵파크 7단지 앞,202306,1034,1041
마포구,407. 마포구 육아종합지원센터,202306,940,948
마포구,408. LG CNS앞,202306,1185,1191
마포구,409. 누리꿈스퀘어 옆,202306,2510,2735
마포구,410. 상암중학교 옆,202306,420,307
마포구,411. DMC홍보관,202306,1729,1926
마포구,412. DMC산학협력연구센터 앞,202306,1991,2038
마포구,413. 상암월드컵파크 3단지 후문,202306,1059,948
마포구,414. 상암동주민센터 옆,202306,2534,2589
마포구,415. DMC역 9번출구 앞,202306,3372,3245
마포구,416. 상암월드컵파크 1단지 교차로,202306,908,650
마포구,417. DMC역 2번출구 옆,202306,3100,2677
마포구,418. 월드컵경기장역 3번출구 옆,202306,3395,3241
마포구,419. 홈플러스 앞,202306,3826,3611
마포구,420. 서울시 공공자전거 상암센터,202306,1740,1259
마포구,4202. 프런트원(공덕역4번출구 앞),202306,1160,1295
마포구,4206. 광흥창역5번출구,202306,913,906
마포구,4207. 아만티호텔 앞,202306,714,753
마포구,4208. 스타벅스(동교동) 앞,202306,1164,1320
마포구,421. 마포구청 앞,202306,3006,3007
마포구,4210. 가좌행복주택 앞,202306,1637,1640
마포구,4211. 시석빌딩 앞,202306,1179,1172
마포구,4212. 한화오벨리스크 앞,202306,1126,1107
마포구,4213. 마포구중앙도서관 정문 앞,202306,3167,3073
마포구,4214. JTBC 앞,202306,1323,1373
마포구,4216. 망원정 앞,202306,1074,1067
마포구,4217. 한강공원 망원나들목,202306,16656,17556
마포구,4218. 디지털매직스페이스,202306,2579,2694
마포구,422. 문화비축기지,202306,354,328
마포구,4220. 신촌 청년주택,202306,2583,2606
마포구,4221. 솔리스타오피스텔(공덕동주민센터),202306,767,220
마포구,4222. 서울디자인고등학교 앞,202306,1933,2014
마포구,4224. 서부운전면허시험장,202306,1238,1237
마포구,4226. 마포프레스티지자이 1,202306,1172,1192
마포구,4233. 코오롱아파트사거리,202306,4320,4299
마포구,4234. 에스테반,202306,558,421
마포구,4238. 상암한샘빌딩앞,202306,1426,1424
마포구,424. 롯데하이마트 (상암월드컵점) ,202306,643,579
마포구,4240. 아현문화건강센터,202306,186,74
마포구,4244. 당인리발전소 공원 앞,202306,1710,1717
마포구,4246. 상수역새마을금고,202306,855,859
마포구,4247. 서울서부지방법원등기국앞,202306,608,605
마포구,4248. 신촌 교보빌딩,202306,536,534
마포구,425. DMC첨단산업센터,202306,606,606
마포구,4251. 공덕역 경의선숲길 커뮤니티센터,202306,1012,981
마포구,426. 서울신용보증재단,202306,1739,1759
마포구,427. 성산시영아파트,202306,2105,2131
마포구,432. 마포중앙도서관,202306,362,95
마포구,436. 이대역 5번출구,202306,824,356
마포구,437. 대흥역 1번출구,202306,1272,1285
마포구,438. 성산2-1 공영주차장,202306,1972,1898
마포구,440. 하늘공원 입구,202306,1109,1069
마포구,487.신석초교앞 교차로 교통섬,202306,2992,3268
마포구,488.푸르메병원,202306,1826,1828
마포구,489.구룡근린공원,202306,439,308
마포구,490.가온문화공원,202306,1981,2117
마포구,491.월드컵파크 4단지,202306,555,433
마포구,493.홍대입구역 6번출구,202306,2498,2507
마포구,494.신수동주민센터,202306,527,536
마포구,495.염리초등학교 앞,202306,1664,1714
마포구,497.합정동주민센터 앞,202306,3239,2745
마포구,498.연남동주민센터 앞,202306,3513,3645
마포구,5503. 마포아트센터 앞,202306,1392,1400
마포구,5504.아현교회,202306,282,137
서대문구,115. 마스타 빌딩 앞,202306,1012,821
서대문구,117. 홍은사거리,202306,4358,4372
서대문구,123. 문화촌 공원,202306,2635,2635
서대문구,128. 신촌역(2호선) 1번출구 옆,202306,1390,1382
서대문구,131. 증산2교,202306,3063,3589
서대문구,133. 해담는다리,202306,3238,3590
서대문구,134. 연세로 명물길,202306,1078,1071
서대문구,135. 명물길 원형무대 앞,202306,931,920
서대문구,137. 신촌기차역입구 교차로,202306,601,461
서대문구,138. 신촌동 제1공영주차장 앞,202306,1026,1029
서대문구,139. 연세대 정문 건너편,202306,383,341
서대문구,140. 이화여대 후문,202306,961,965
서대문구,141. 연대 대운동장 옆,202306,709,580
서대문구,159. 이대역 4번 출구,202306,438,365
서대문구,160. 북아현동 가구거리,202306,820,599
서대문구,161. 무악재역1번 출구,202306,380,369
서대문구,162. 봉원고가차도 밑,202306,793,310
서대문구,163. 명지전문대학교 정문 앞,202306,746,740
서대문구,164. 북가좌1동 주민센터 ,202306,631,540
서대문구,165. 중앙근린공원,202306,1726,1462
서대문구,166. 가재울 초등학교,202306,2094,2108
서대문구,167. 연가초등학교 옆,202306,596,152
서대문구,169. 북가좌 삼거리,202306,599,498
서대문구,170. DMC파크뷰자이아파트 302동 앞,202306,1521,1513
서대문구,171. 임광빌딩 앞,202306,527,527
서대문구,173. 서대문역 8번출구 앞,202306,502,488
서대문구,175. 홍연2교옆,202306,1934,1921
서대문구,176. 명지대학교 도서관,202306,2813,2973
서대문구,177. 북가좌 초등학교,202306,1111,1153
서대문구,178. 증산3교 앞,202306,2122,2202
서대문구,179. 가좌역 4번출구 앞,202306,1920,1982
서대문구,180. 충정로역 7번출구 아래,202306,867,618
서대문구,188. 홍은동 정원여중 입구,202306,1144,1117
서대문구,191. 서우빌딩,202306,1463,1574
서대문구,192. 연서어린이공원,202306,860,862
서대문구,194. 증산교 앞,202306,2564,2595
서대문구,195. 모래내고가차도 ,202306,941,895
서대문구,196. 연희교차로 인근,202306,740,639
서대문구,198. 충정2교,202306,858,594
서대문구,3100. 북성초교,202306,371,365
서대문구,3101. 서대문구청,202306,527,490
서대문구,3102. 연희삼거리,202306,1707,1687
서대문구,3103. 홍제삼거리 북측,202306,1590,1633
서대문구,3104. e편한세상 신촌4단지 앞,202306,975,940
서대문구,3105. 홍은센트레빌 아파트 앞,202306,417,243
서대문구,3107. 연희초등학교 앞,202306,186,181
서대문구,3109.북한산더샾 106동 앞,202306,429,395
서대문구,3110.홍은 현대아이파크 아파트 202동 앞,202306,1008,1002
서대문구,3111.무악재역 4번 출구,202306,355,345
서대문구,3113.독립문역사거리,202306,892,815
서대문구,3114.충정로역 3번 출구,202306,375,299
서대문구,3115.북아현 치안센터 인근,202306,1117,988
서대문구,3116.신촌역 4번출구,202306,838,831
서대문구,3117.이화여대 인문관 인근,202306,302,303
서대문구,3119.연희 브라운스톤 아파트 앞,202306,2275,2293
서대문구,3120.DMC엘가아파트 앞,202306,1620,1603
서대문구,3121.가좌삼거리,202306,1637,1598
서대문구,3122.북가좌삼거리2,202306,923,909
